Site,CoreID,Species,Meadow_type,Location,Station,Latitude,Longitude,Country,Stock_0_20cm,Stock_0_50cm,Stock_20_50cm,Stock_20_50cm_estimate,d13C_surface,d13C_0_20cm,SD_d13C_0_20cm,N_d13C_0_20cm,d13C_0_50cm,SD_d13C_0_50cm,N_d13C_0_50cm,d13C_20_50cm,SD_d13C_20_50cm,N_d13C_20_50cm,d13C_leaf,SD_d13C_leaf,N_d13C_leaf,surface_soil_leaf_difference_d13C,z0_20_soil_leaf_difference_d13C,z20_50_soil_leaf_difference_d13C,Source
,HoThCr3,"Halophila ovalis, Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,6,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,ThCr1,"Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,ThCr2,"Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,8.5,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,ThCr3,"Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,10.3,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,ThCr1,"Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,7.2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,ThCr2,"Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,7.8,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
,ThCr3,"Thalassia hemprichii, Cymodocea rotundata",multispecific,Trang Province,Haad Chao Mai national park,7.23,99.2,Thailand,7.2,,,,,,,,,,,,,,,,,,,,"Rattanachot, E., & Prathep, A. (2015). Species specific effects of three morphologically different belowground seagrasses on sediment properties. Estuarine, Coastal and Shelf Science, 167, 427-435. doi:10.1016/j.ecss.2015.10.019"
1,651,Cymodocea rotundata,monospecific,,HCM,7.50765,99.3033,Thailand,6,,,,,,,,,,,,,,-12.7,3.8,24,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
1,655,Cymodocea rotundata,monospecific,,KM,7.50765,99.3033,Thailand,9.5,,,,,,,,,,,,,,,,,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
1,646,Cymodocea serrulata,monospecific,,BPM,7.50765,99.3033,Thailand,19.5,,,,,,,,,,,,,,-10.6,2.3,13,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
1,650,Cymodocea serrulata,monospecific,,HCM,7.50765,99.3033,Thailand,8.7,,,,,,,,,,,,,,,,,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
1,647,Enhalus acoroides,monospecific,,BPM,7.50765,99.3033,Thailand,19.1,,,,,,,,,,,,,,-10.1,2.9,48,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
1,652,Enhalus acoroides,monospecific,,HCM,7.50765,99.3033,Thailand,10.8,,,,,,,,,,,,,,,,,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
1,656,Enhalus acoroides,monospecific,,KM,7.50765,99.3033,Thailand,11,,,,,,,,,,,,,,,,,,,,"Fourqurean, JW; Duarte, CM; Kennedy, H; Marbà, N; Holmer, M; Mateo MA; Apostolaki ET; Kendrick GA; Krause-Jensen D; McGlathery KJ Serrano O 2012. Nature Geoscience, 5(7) 505-509. DOI:10.1038/ngeo1477"
7,LYL,"Enhalus acoroides, Thalassia hemprichii",multispecific,Malay Peninsula (Andaman),Sicao,7.38932,99.32753,Thailand,6,18,12.1,12,-19.4,-18.8,0.57,4,-19.7,1.2,9,-20.4,1,5,,,,,,,"Miyajima, T., M. Hori, M. Hamaguchi, H. Shimabukuro, H. Adachi, H. Yamano, and M. Nakaoka (2015), Geographic variability in organic carbon stock and accumulation rate in sediments of East and Southeast Asian seagrass meadows, Global Biogeochem. Cycles, 29, 397–415"
Arias-Ortiz et al. 2018 ,CCC 40,Amphibolis antarctica,monospecific,Shark Bay,,-26.05468333,113.3972,Australia,28.8,69.6,40.6,40.8,-15.1,-14.4,1.15,6,-14,1.11,15,-13.8,1.09,9,,,,-3.6,-2.9,-2.3,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,CCC 50,Posidonia australis,monospecific,Shark Bay,,-25.7779,113.4483333,Australia,37.1,96,59.2,58.9,-11.2,-11.3,1.22,11,-11.2,1.05,20,-11.2,0.87,9,,,,-2.2,-2.3,-2.2,"Serrano O,Lavery P S, López-Merino L,Ballesteros E and Mateo MA(2016) Location and Associated Carbon Storage of Erosional Escarpments of Seagrass Posidonia Mats. Front.Mar.Sci.3:42"
,CCC 48,Posidonia sinuosa,monospecific,Shark Bay,,-25.86351667,113.4927667,Australia,20.7,80.9,61.8,60.2,-10.1,-12.4,4.18,6,-11.4,3.22,11,-10.2,0.93,5,,,,0.7,-1.6,-1.2,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,CCC 45,"Posidonia spp, Amphibolis spp",multispecific,Shark Bay,,-25.62091667,113.5897167,Australia,36.9,72.9,36.2,36,-11,-18.8,1,5,-11.2,1,10,-11.5,1.1,5,,,,,,,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
Arias-Ortiz et al. 2018 ,CCC 46,Amphibolis antarctica,monospecific,Shark Bay,,-25.6914481,113.5986449,Australia,13.9,27.8,13.9,13.9,-13,-14.3,0.96,5,-15.4,2.17,9,-16.8,2.6,4,,,,-1.5,-2.8,-5.3,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,CCC 22,Halodule uninervis,monospecific,Carnarvon,,-24.90157899,113.6418307,Australia,22.1,47,25,24.9,-19.5,-17.9,1.14,6,-18.5,3.44,13,-19.1,4.67,7,,,,-9.2,-7.6,,Serrano unpublished data
2,46,Amphibolis antarctica,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,5,,,,-15.2,-16.2,1.35,4,,,,,,,,,,-3.7,-4.7,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,47,Amphibolis antarctica,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,7.3,,,,-16,-15.2,1.23,4,,,,,,,,,,-4.5,-3.7,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,48,Amphibolis antarctica,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,5.8,,,,-17.5,-16.8,0.61,4,,,,,,,,,,-6,-5.3,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,49,Amphibolis antarctica,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,10.7,,,,-13.9,-14.1,0.41,4,,,,,,,,,,-2.4,-2.6,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,50,Amphibolis antarctica,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,9.8,,,,-13.5,-15.2,1.96,4,,,,,,,,,,-2,-3.7,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
2,51,Amphibolis antarctica,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,11.2,,,,-13,-14.2,0.84,4,,,,,,,,,,-1.5,-2.7,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,43,Posidonia australis,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,9.7,,,,-14.1,-14.1,0.21,4,,,,,,,-9,1.5,10,-5.1,-5.1,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,44,Posidonia australis,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,11.4,,,,-13.3,-12.6,0.89,4,,,,,,,,,,-4.3,-3.6,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
1,45,Posidonia australis,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,9.2,,,,-12.2,-12.4,0.81,4,,,,,,,,,,-3.2,-3.4,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
,52,Posidonia australis,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,16.1,,,,-11.8,-12.5,1.13,4,,,,,,,,,,-2.8,-3.5,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
,53,Posidonia australis,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,14.3,,,,-12.7,-13,0.44,4,,,,,,,,,,-3.7,-4,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
,54,Posidonia australis,monospecific,"Shark Bay, WA",Monkey Mia,-25.7953,113.719,Australia,14.9,,,,-12.2,-13.3,1.14,4,,,,,,,,,,-3.2,-4.3,,"Lavery PS, Mateo M-A, Serrano O, Rozaimi M 2013 Variability in the Carbon Storage of Seagrass Habitats and Its Implications for Global Estimates of Blue Carbon Ecosystem Service. PLoS ONE 8(9): e73748. doi:10.1371/journal.pone.0073748"
,#BA,Posidonia australis,monospecific,Shark Bay #1,,-25.7719,113.8226667,Australia,21.1,40.6,24.2,19.5,-13.3,-10.9,1.6,4,-10.9,1.08,8,-10.9,0.35,4,,,,-4.3,-1.9,-1.9,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,#BB,Posidonia australis,monospecific,Shark Bay #1,,-25.77231863,113.8236086,Australia,23.9,35.6,18.1,11.7,-14.5,-13.1,1.1,4,-12.6,1.05,8,-12.1,0.89,4,,,,-5.5,-4.1,-3.1,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,#BC,Posidonia australis,monospecific,Shark Bay #1,,-25.77256246,113.825004,Australia,24.9,61.9,28.5,37,-12.4,-11.7,0.76,4,-11.5,0.85,9,-11.3,0.94,5,,,,-3.4,-2.7,-2.3,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,#AX,Posidonia australis,monospecific,Shark Bay #1,,-25.84755,113.8352306,Australia,29.9,38.8,10.4,8.9,-11.9,-11.7,0.17,4,-12.1,0.4,8,-12.4,0.23,4,,,,-2.9,-2.7,-3.4,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,#AY,Posidonia australis,monospecific,Shark Bay #1,,-25.84743616,113.8355538,Australia,21.3,30.6,8,9.3,-13.4,-11.9,1.27,4,-12.3,1.25,8,-12.7,1.26,4,,,,-4.4,-2.9,-3.7,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,#AZ,Posidonia australis,monospecific,Shark Bay #1,,-25.84263056,113.83585,Australia,9.6,18.2,9.7,8.6,-12.8,-12.5,0.27,4,-12.1,1.03,8,-11.7,1.39,4,,,,-3.8,-3.5,-2.7,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,CCC 30,"Posidonia australis, Amphibolis antarctica",multispecific,Shark Bay,,-25.88935072,113.8408585,Australia,54.4,172.8,117.8,118.4,-12.7,-14.2,3.41,6,-12.8,2.6,14,-11.8,1.1,8,,,,,,,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,CCC 28,"Posidonia australis, Amphibolis antarctica",multispecific,Shark Bay,,-25.88938333,113.8410333,Australia,22,46.8,24.8,24.8,-13.2,-11.6,1.05,5,-12.4,2.3,13,-12.9,2.7,8,,,,,,,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
,CCC 35,Posidonia australis,monospecific,Shark Bay,,-25.78701667,113.8516167,Australia,18.9,42.5,23,23.6,-13.2,-12.6,0.51,4,-12,1.21,10,-11.6,1.42,6,,,,-4.2,-3.6,-2.6,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
2,679,"Amphibolis antarctica, Halodule uninervis",multispecific,"Shark Bay, WA, 116",,-25.85123,113.93782,Australia,35,87.1,52.1,52.1,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
2,672,"Amphibolis antarctica, Halodule uninervis",multispecific,"Shark Bay, WA, W12-2",,-25.74388,114.07272,Australia,37.4,106.5,69.5,69.1,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
,CCC 20,Posidonia sinuosa,monospecific,Shark Bay,,-25.97473056,114.1240194,Australia,24.1,46.8,23.5,22.7,-10.9,-13.1,1.6,5,-13.8,1.56,12,-14.2,1.47,7,,,,-0.1,-2.3,-5.2,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
5,CCC 19,Amphibolis spp,multispecific,Shark Bay,,-25.96264909,114.1560692,Australia,50.8,129.7,76.6,78.9,-13.8,-12.6,0.9,6,-13.6,1.4,14,-14.4,1.1,8,,,,,,,"Arias-Ortis A.; Serrano, O.; Masque, P.; Lavery, P. S.; Mueller, U.; Kendrick, G A; Rozaimi, M; Esteban, A; Fourqurean, J W; Marbà, N; Mateo, M A; Murray, K; Rule, M J; Duarte, C M 2018 A marine heatwave drives massive losses from the world’s largest seagrass carbon stocks Nature climate change, .8(4), 338-344  DOI: 10.1038/s41558-018-0096-y"
2,675,"Amphibolis antarctica, Halodule uninervis",multispecific,"Shark Bay, WA, 128",,-25.95637,114.17398,Australia,29.9,87.9,58.2,58,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
,CCC 54,Posidonia sinuosa,monospecific,Jurien Bay,,-30.31229444,115.0005139,Australia,49.1,118.1,69.2,69,-12.4,-12.5,1.37,6,-13.4,1.68,14,-14,1.65,8,,,,-1.6,-1.7,-5,Serrano unpublished data
,CCC 51,Amphibolis grifficiae,monospecific,Jurien Bay,,-30.31041493,115.0081087,Australia,19.1,34.3,15.8,15.2,-22.1,-15.9,2.94,7,-17.6,2.6,15,-19.1,0.79,8,-14.5,,2,-7.6,-1.4,-4.6,Serrano unpublished data
,73,"Posidonia sinuosa, Amphibolis spp",multispecific,Shark Bay (Western Australia),,-32.00709722,115.4836528,Australia,33.7,75,41.2,41.3,-11.2,-11.6,1.48,9,-15.3,4.3,22,-17.9,3.6,13,,,,,,,"Serrano et al., 2016 Impact of mooring activities on carbon stocks in seagrass meadows. Scientific Reports DOI:10.1038/srep23193"
,69,"Posidonia sinuosa, Amphibolis spp",multispecific,Shark Bay (Western Australia),,-32.00627222,115.4845639,Australia,35.8,86.1,50.3,50.3,-20.3,-11.9,1.74,6,-12.7,2,13,-13.4,2,7,,,,,,,"Serrano et al., 2016 Impact of mooring activities on carbon stocks in seagrass meadows. Scientific Reports DOI:10.1038/srep23193"
,72,"Posidonia sinuosa, Amphibolis spp",multispecific,Rottnest island,,-32.00593889,115.4860694,Australia,24.8,49.5,23.7,24.7,-19.4,-13.1,4.1,7,-13.3,3.2,20,-12.5,2.9,13,,,,,,,"Serrano et al., 2016 Impact of mooring activities on carbon stocks in seagrass meadows. Scientific Reports DOI:10.1038/srep23193"
,74,"Posidonia sinuosa, Amphibolis spp",multispecific,Rottnest island,,-32.00593889,115.4860694,Australia,41.8,119.2,79.2,77.4,-16.7,-16.8,1.18,7,-14.8,2.7,14,-12.9,2.3,7,,,,,,,"Serrano et al., 2016 Impact of mooring activities on carbon stocks in seagrass meadows. Scientific Reports DOI:10.1038/srep23193"
4,CCC 7,Amphibolis spp,multispecific,Rottnest Island,,-31.989225,115.5170806,Australia,29.2,,,,-12.2,-11.6,1.51,12,,,,,,,,,,,,,Serrano unpublished data
,CCC 9,Paustralis,monospecific,Rottnest Island,,-31.98873333,115.5172167,Australia,29.7,,,,-19.2,,,,,,,,,,,,,-10.2,,,Serrano unpublished
4,CCC 8,Amphibolis spp,multispecific,Rottnest Island,,-31.98882222,115.5174333,Australia,25.8,,,,-14.7,-11.3,1.45,11,,,,,,,,,,,,,Serrano unpublished data
,CCC 10,Posidonia sinuosa,monospecific,Rottnest Island,,-31.99077222,115.5240611,Australia,23.2,,,,-23.9,-16.6,5.02,10,,,,,,,,,,-13.1,-5.8,,Serrano unpublished data
,CCC 11,Posidonia sinuosa,monospecific,Rottnest Island,,-31.99077222,115.5240611,Australia,18.8,43,24.9,24.2,-12.5,-15.5,2.31,10,-16.4,2.27,15,-18.2,0.33,5,,,,-1.7,-4.7,-9.2,Serrano unpublished data
,CCC81,Halophila ovalis,monospecific,Parker Point,,-32.02535277,115.5300111,Australia,4.4,,,,-19.7,-17.8,1.82,9,,,,,,,,,,,,,Serrano unpublished data
,80,"Posidonia sinuosa, Posidonia australis",multispecific,Cockburn Sound,,-32.02465278,115.5301917,Australia,23.9,62.2,38.4,38.3,-18.7,-11.9,2.53,10,-11.1,2,21,-10.4,1.2,11,,,,,,,Serrano unpublished
3,CCC 4,Amphibolis spp,multispecific,Rottnest Island,,-32.01606944,115.5311889,Australia,17.9,47.5,30.7,29.6,-16.6,-14.6,1.64,7,-15.4,1.1,15,-16.2,2.2,8,,,,,,,Serrano unpublished data
3,CCC 6,Amphibolis spp,multispecific,Rottnest Island,,-32.01621111,115.5314083,Australia,20,52.8,33.9,32.8,-13.8,-13.4,2.43,7,-13.6,1.8,16,-13.7,1.1,9,,,,,,,Serrano unpublished data
4,CCC79,Halophila ovalis,monospecific,Parker Point,,-32.02285278,115.5314111,Australia,4.5,,,,-19.8,-17.2,1.33,5,,,,,,,,,,,,,Serrano unpublished data
3,CCC 5,Amphibolis spp,multispecific,Rottnest Island,,-32.01633056,115.5316389,Australia,14.8,41.7,27.9,26.9,-16,-13.3,1.41,7,-13.6,1.7,14,-13.9,2,7,,,,,,,Serrano unpublished data
,13,"Posidonia sinuosa, Amphibolis spp",multispecific,Thomson Bay (Western Australia),,-31.99918056,115.5447861,Australia,30.9,70.6,38.3,39.7,-15.4,-18.4,3.18,8,-17.4,2.9,17,-16.6,2.4,9,,,,,,,"Serrano et al., 2016 Impact of mooring activities on carbon stocks in seagrass meadows. Scientific Reports DOI:10.1038/srep23193"
,14,"Posidonia sinuosa, Amphibolis spp",multispecific,Thomson Bay (Western Australia),,-31.99906944,115.5448694,Australia,27.1,84.1,57.1,57,-12.7,-15.5,3.32,8,-13.8,2.8,19,-12.6,1.5,11,,,,,,,"Serrano et al., 2016 Impact of mooring activities on carbon stocks in seagrass meadows. Scientific Reports DOI:10.1038/srep23193"
